,RESUMO,TEXTO
0,É #FAKE que governo Biden registra média de mortes por Covid superior à de Bolsonaro,Média de óbitos comparando os últimos 259 dias mostra que número é bem maior no Brasil. Proporção em relação à população faz com que índice seja ainda mais expressivo no país.
0,"É #FAKE que fotos de bebês com rabo, excesso de pelos e com braços e pernas a mais tenham relação com vacinação contra a Covid-19","Foto de bebê com rabo foi alterada digitalmente. Já as imagens das crianças com excesso de pelo e com braços e pernas a mais foram tiradas bem antes da pandemia e das vacinas contra Covid e estão relacionadas, na verdade, a condições genéticas raras. Fabricantes classificam mensagem como 'fake news'."
0,É #FAKE que foto mostre tempestade de areia em São Paulo,"Imagem foi registrada, na verdade, em Phoenix, no Arizona, nos Estados Unidos, em agosto de 2018, pelo fotógrafo Jerry Ferguson. No final de setembro e início de outubro, tempestades de poeira atingiram cidades do interior de São Paulo e de Minas Gerais."
0,É #FAKE que vídeo mostre obra do governo Bolsonaro em ferrovia de Marabá,"Imagens são antigas, anteriores ao atual governo, e foram feitas na duplicação da Estrada de Ferro de Carajás, no trecho próximo a Santa Inês, no Maranhão."
0,"
É #FAKE que Mark Zuckerberg anunciou que Facebook, Instagram e WhatsApp ficarão 7 dias seguidos fora do ar","Post atribuído ao CEO do Facebook não foi publicado. Procurada, assessoria ressalta que 'qualquer pessoa pode ver que é uma imagem falsa acessando a página de Mark Zuckerberg'."
0,É #FAKE que quem não estiver com o passaporte sanitário não pode ser preso e conduzido ao fórum em SP,Tribunal de Justiça de São Paulo afirma que não existe qualquer norma que impeça a apresentação de presos sem comprovante de vacinação. PM de São Paulo também nega boato que circula nas redes.
0,​É #FAKE capa do jornal The Washington Post com manchete  que descreve Bolsonaro como 'melhor presidente de todos os tempos',"Imagem, na verdade, é uma montagem realizada com foto de edição satírica feita por grupo ativista e distribuída nos Estados Unidos em 2019."
0,É #FAKE que vídeo mostre mulheres sendo agredidas pela polícia após tentar fazer compras em shopping sem passaporte da vacina,"Elas participavam, na verdade, de protesto em Paris e entraram no estabelecimento com uma multidão de manifestantes. Diferentemente do que diz a mensagem falsa, local não exige certificado de vacinação. Pessoas denunciaram violência policial nas redes."
0,É #FAKE que não vacinados contra a Covid-19 não conseguirão acessar smartphones,"Boato fala em recurso criado por Google, Samsung e Apple para barrar utilização de pessoas não imunizadas, o que não é verdade. As três empresas negam veementemente tal mensagem."
0,É #FAKE que vídeo mostre capivara pegando 'carona' em jacaré no Rio,"Imagens mostram na verdade filhote de capivara nas costas de um animal adulto da mesma espécie. Além disso, vídeo não foi gravado no Rio, e sim em Minas Gerais."
0,É #FAKE que vacinas de RNA mensageiro provocam doenças autoimunes,Especialistas refutam vídeo com informações falsas que circula nas redes sociais.
0,É #FAKE que entrevistada criticou feminismo ao vivo em programa da Globo,"
Cena da novela 'Malhação - Toda forma de amar' tem sido compartilhada nas redes como se fosse real."
0,É #FAKE que morte de jovem no RS esteja associada à vacina contra a Covid-19,"Hospital, família e Anvisa negam boato que circula nas redes."
0,É #FAKE que Prefeitura de São Paulo instalou radares em ônibus para fiscalizar infrações de trânsito,"
Mensagem falsa apresenta imagem de um teste realizado em 2014 que mostra radar móvel na frente de coletivo municipal."
0,Veja o que é #FATO ou #FAKE nas declarações de Otávio Fakhoury na CPI da Covid,Empresário bolsonarista prestou depoimento nesta quinta (30) na comissão.
0,É #FAKE que jovens têm morrido após receber vacina contra Covid-19 no Brasil,Mensagem compartilhada por Bolsonaro no WhatsApp e à qual 'O Globo' teve acesso espalha mentiras sobre os imunizantes utilizados no Brasil.
0,Veja o que é #FATO ou #FAKE nas declarações de Luciano Hang na CPI da Covid,Empresário bolsonarista prestou depoimento nesta quarta (29) na comissão.
0,É #FAKE que nova bula da vacina da Pfizer não recomenda imunização para menores de 16 anos,"Em junho, a Anvisa aprovou o uso da vacina em jovens de 12 a 15 anos. Bula deixa claro que imunizante pode ser usado em adolescentes dessa faixa etária."
0,É #FAKE cronograma de divulgação de cepas do novo coronavírus atribuído à OMS,"OMS afirma que a tabela é falsa. Site da entidade mostra que o rastreamento de variantes é feito de forma séria, científica e transparente, com vários parceiros globais. Outras organizações citadas na imagem também desmentem o boato, que já foi checado por diversas agências ao redor do mundo."
0,É #FAKE que Paulo Freire nunca lecionou e que não tem nenhum título na área da educação ,"
Diferentemente do que diz boato difundido nas redes, ele foi professor por décadas e recebeu títulos de doutor honoris causa em quase 30 universidades."
0,É #FAKE que vacina contra Covid contamina e faz sangue mudar de coloração,Hematologistas refutam a alegação de que imunizantes provocam alteração no sangue.
0,É #FAKE que Cruz Vermelha americana  proibiu a doação de sangue de vacinados contra a Covid-19,"Organização esclarece que recebe, sim, doações de vacinados contra a Covid desde que não tenham mais sintomas da doença ou que tenham aguardado o prazo adequado após a imunização."
0,É #FAKE que Apple anunciou que só desbloqueará iPhone 13 para vacinados contra a Covid,Assessoria da Apple diz que a alegação não procede e que o link do vídeo anexado à publicação falsa não é oficial. Afirma ainda que no vídeo não aparece nenhum executivo da Apple e que não se trata de uma peça da empresa.
0,Veja o que é #FATO ou #FAKE no discurso de Bolsonaro na 76ª Assembleia Geral da ONU,Presidente brasileiro fez discurso de abertura do evento nesta terça (21).
0,É #FAKE que países europeus com taxa de vacinados inferior ao Brasil aboliram o uso de máscara,"Levantamento sobre políticas de cobertura facial na Europa mostra que a maioria dos países com menos de 2/3 da população com a 1ª dose exige, sim, a máscara."
0,É #FAKE que vídeo mostre Bolsonaro sendo recebido por multidão no aeroporto de NY antes de assembleia da ONU,"Imagens são antigas, de 2017, e foram feitas no RN. Já na cidade americana, presidente foi alvo de protesto na porta do hotel onde está hospedado."
0,É #FAKE que vacina contra Covid-19 causa impotência em homens,"Especialistas em urologia e em vacinas afirmam que alegação é totalmente falsa. Eles alertam que estudos apontam que a doença, essa sim, pode causar disfunção erétil."
0,É #FAKE que Paolla Oliveira disse que prostituição será única forma de sobrevivência de atrizes caso Bolsonaro seja reeleito,"Mensagem falsa diz que declaração foi dada para a revista Caras. A publicação, porém, afirma que tal entrevista nunca existiu. Paolla também usou suas redes sociais para desmentir o boato."
0,É #FAKE que PM fez estimativa de 86 milhões de pessoas nos atos pró-Bolsonaro no 7 de Setembro,"Não há nenhum balanço nacional divulgado. Além disso, PMs de 20 estados nem sequer dão uma estimativa. Levando em conta apenas os dados informados, número não passa de 400 mil."
0,É #FAKE que Ministério da Saúde e Anvisa não recomendam vacinar nenhum menor de 18 anos contra a Covid-19,"Ministério chegou a pedir a suspensão da vacinação para menores sem comorbidades, mas voltou atrás. Anvisa nunca fez tal recomendação. Lei incluiu crianças e adolescentes com deficiência permanente, com comorbidade ou privados de liberdade, no Plano Nacional de Operacionalização da Vacinação contra a Covid-19 em julho. Esses jamais saíram da lista."
0,É #FAKE que vídeo mostre Gleisi Hoffmann escorregando e caindo ao reagir a buzinaço pró-Bolsonaro,"Vídeo mostra mulher em frente a uma casa de alto padrão xingando manifestantes. Não é Gleisi nas imagens. Na mesma data, deputada estava em evento no Anhangabaú."
0,É #FAKE que vídeo mostre robô identificando status de vacinação das pessoas nas ruas em Singapura,Robô é usado para patrulhas e não tem como atribuição verificar quem foi vacinado ou não.
0,É #FAKE que áudio com ofensas ao STF e defendendo golpe de estado foi gravado por Modesto Carvalhosa,"Jurista nega autoria e condena teor golpista do conteúdo. 'Jamais fiz ou farei qualquer declaração a favor da quebra do Estado Democrático de Direito e do fechamento das nossas instituições', diz. "
0,É #FAKE que artigo do Código Civil protege quem não quer se vacinar ,"Juristas deixam claro que a lei citada não permite que o cidadão deixe de se vacinar, pois o artigo fala em 'risco de vida' e as vacinas são seguras e estão aprovadas. Eles destacam ainda a decisão do Supremo Tribunal Federal que definiu a constitucionalidade da vacinação obrigatória."
0,É #FAKE foto da década de 80 que mostra Michael Jackson com manchas no corpo,"Imagem que circula em redes sociais foi manipulada digitalmente. Foto original do astro sem camiseta não mostra sinais do vitiligo, doença que o acompanhou por toda a vida."
0,É #FAKE que Torre Eiffel e Empire State foram iluminados de verde e amarelo no 7 de Setembro em apoio a atos no Brasil,Nenhum dos dois cartões-postais recebeu as cores verde e amarelo. Fotos que circulam são antigas.
0,É #FAKE que ministro Alexandre de Moraes fugiu do país um dia após discurso de Bolsonaro no 7 de Setembro,"Boato tem circulado nas redes sociais. Ele não saiu do país e esteve normalmente na sessão do Supremo nesta quarta, em sua casa em SP. Ele também não tem nenhuma intenção de ir ao exterior nesta semana, segundo a assessoria do STF."
0,É #FAKE que vídeo mostre robô espancando cliente em shopping em razão do não uso de máscara,Imagens foram criadas em computador por artista gráfico.
0,É #FAKE que gráfico mostre evolução de prisões arbitrárias no Brasil,Mensagem disseminada por ex-ministro da Educação Abraham Weintraub utiliza gráfico do Wikipedia. Não há nenhum tipo de levantamento com números sobre 'violações de lares'.
0,É #FAKE que Parlamento Europeu aprovou resoluções contra obrigatoriedade das vacinas e certificados Covid,"Mensagem falsa atribui ao poder Legislativo da União Europeia decisões não tomadas. Textos, na verdade, são de uma organização de defesa dos direitos humanos e foram tirados de contexto. Parlamento aprovou em junho projeto que permite emissão de certificados Covid."
0,É #FAKE que vídeo mostre Talibã usando helicóptero para enforcar homem e executá-lo em público,"Homem, na verdade, é integrante do Talibã e foi pendurado para hastear uma bandeira no alto de um edifício público."
0,É #FAKE que vídeo mostre mulher sendo queimada viva no Afeganistão,Imagens são antigas e foram registradas na Guatemala.
0,É #FAKE que imagem mostre rio tingido de sangue após ataque em Cabul,"Imagem, na verdade, é de manifestação artística realizada em 2017 contra a morte de civis. Trata-se de tinta jogada no rio."
